call_id,subject,call_created_at,call_duration,location,call_type,agent_name,customer_name,transcript,summary,sentiment_score,issue_category,resolution_status
7736e326-ce04-43d4-8dbe-a3900200f93f,Customer Service Call - Booking Cancellation,2025-06-02T07:09:51.638Z,132,feelgoodspasdetroit,inbound,Elias Rodriguez,Hazel Carter,"Elias Rodriguez: Thank you for calling Feel Good Spas support, this is Elias. How can I help you today?
Hazel Carter: Hi Elias, I'm having an issue with my recent spa appointment booking. I booked a couples massage for this Saturday and received a confirmation email, but now I've received another email saying it's been canceled due to 'unforeseen circumstances.' This is extremely inconvenient, as we planned our whole weekend around this.
Elias Rodriguez: I understand your frustration, Hazel. Let me look into this for you. Okay, I see the cancellation. Unfortunately, due to a staffing shortage this weekend, we had to cancel some appointments. The email should have explained that you can reschedule for another date, or receive a full refund. I can offer you 10% off a future booking, but I'm unable to reinstate the original appointment, as all our therapists are fully booked this Saturday.","A customer's spa appointment was canceled due to staffing shortages, and despite the agent's offer of a discount, the customer remains dissatisfied because she cannot reschedule for the original date.",-0.4,cancellation,unresolved
7891be05-0a77-43c4-aa61-ade1d302f7ba,Customer Service Call - Appointment Rescheduling,2025-06-02T07:06:51.400Z,384,feelgoodspasdetroit,inbound,Chadwick Miller,Olivia Gonzalez,"Chadwick Miller: Thank you for calling Feel Good Spas support, this is Chadwick. How can I help you today?
Olivia Gonzalez: Hi Chadwick, I'm having an issue with my recent spa appointment booking.
Chadwick Miller: I'm sorry to hear that, Olivia. Could you please provide me with the name the booking was under and the date of the appointment?
Olivia Gonzalez: Yes, the booking is under Olivia Gonzalez for a couples massage on July 20th. I accidentally booked it for 2 PM instead of 4 PM, and I was hoping to change it if possible.
Chadwick Miller: Okay, Olivia, I've updated your appointment to 4 PM on July 20th. You're all set! You'll receive a confirmation email shortly. Is there anything else I can assist you with today?",The customer accidentally booked their appointment for the wrong time and requested a reschedule. The support agent successfully rescheduled the appointment and sent a confirmation email.,0.4,rescheduling,resolved
7fbfd29d-05b6-4265-b686-91eaf2335485,Customer Service Call - Booking Issue,2025-06-02T07:14:56.777Z,729,feelgoodspasdetroit,inbound,Liam Williams,Olivia Garcia,"Liam Williams: Thank you for calling Feel Good Spas support, this is Liam Williams. How can I help you today?
Olivia Garcia: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Williams: I understand. Can you please provide me with the name the booking was under and the date and time you were scheduled for?
Olivia Garcia: Sure, the booking is under Olivia Garcia, and it was for a massage this Saturday at 2 PM.
Liam Williams: Thank you, Ms. Garcia. I see the appointment, and it appears there was a system error that double-booked the therapist. I sincerely apologize for the inconvenience. I have now adjusted your appointment to 3:30 PM that Saturday with the same therapist, or would you prefer to reschedule to another day?
Olivia Garcia: 3:30 PM works perfectly! Thank you so much for fixing that, Liam. I appreciate your help.
Liam Williams: You're very welcome, Ms. Garcia. Is there anything else I can assist you with today?
Olivia Garcia: No, that's all. Thanks again!
Liam Williams: Have a great day, Ms. Garcia. Goodbye.
Olivia Garcia: You too! Goodbye.","The customer reported a double-booking error with their spa appointment. The support agent successfully rescheduled the appointment to a later time on the same day, resolving the issue.",0.6,booking issue,resolved
82388fa2-29f4-4f1d-8400-eab570ceb78f,Customer Service Call - Booking Issue,2025-06-02T07:13:36.161Z,643,feelgoodspasdetroit,inbound,Liam Thompson,Olivia Rodriguez,"Liam Thompson: Thank you for calling Feel Good Spas support, this is Liam Thompson. How can I help you today?
Olivia Rodriguez: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Thompson: Okay, I can help with that. Can I get the name the booking was under and the date of the appointment?
Olivia Rodriguez: It's under Olivia Rodriguez, and it was supposed to be for next Tuesday, the 27th, for a massage and facial package.
Liam Thompson: Okay, Ms. Rodriguez, I'm looking in the system and it seems the system canceled your appointment automatically due to a credit card error. We had sent multiple email notifications.
Olivia Rodriguez: I never received any emails! And the credit card on file is perfectly valid. I booked this appointment weeks ago and took time off work. What can you do to fix this?
Liam Thompson: Unfortunately, Ms. Rodriguez, next Tuesday is completely booked. The system automatically canceled the appointment, and we don't have any openings for a massage and facial package until the following month. I can schedule you for then?
Olivia Rodriguez: That's unacceptable! This is your system's error, and now I'm out of luck. I took the day off, and there's nothing you can do? I want to speak to a supervisor. This is ridiculous!","The customer's spa appointment was canceled due to a system error, and the agent was unable to reschedule it for the desired date, leaving the customer unsatisfied.",-0.7,cancellation,escalated
8260c437-e53e-4e18-a565-8998858ed664,Customer Service Call - Appointment Reschedule,2025-06-02T07:14:56.777Z,57,feelgoodspasdetroit,inbound,Liam Anderson,Olivia Martinez,"Liam Anderson: Thank you for calling Feel Good Spas support, this is Liam Anderson. How can I help you today?
Olivia Martinez: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Anderson: I'm sorry to hear that, Olivia. Could you please provide me with your booking reference number or the date and time of your appointment?
Olivia Martinez: Sure, it's for a couples massage this Saturday at 2 PM under the name Olivia Martinez. I received a confirmation email, but I need to reschedule it to next Saturday at the same time.
Liam Anderson: Okay, Olivia. Let me check the availability for next Saturday at 2 PM for a couples massage. One moment... Perfect, we have an opening. I've rescheduled your appointment for next Saturday, same time. You should receive an updated confirmation email shortly.
Olivia Martinez: Oh, fantastic! Thank you so much for your help, Liam. I really appreciate it!
Liam Anderson: You're very welcome, Olivia! Is there anything else I can assist you with today? If not, enjoy your spa day!",The customer needed to reschedule their spa appointment for a couples massage. The agent successfully rescheduled the appointment and provided confirmation.,0.6,rescheduling,resolved
849bc663-06dc-4155-938a-606e264192e3,Customer Service Call - Appointment Rescheduling,2025-06-02T07:24:44.771Z,667,feelgoodspasdetroit,inbound,Liam Garcia,Olivia Rodriguez,"Liam Garcia: Thank you for calling Feel Good Spas support, this is Liam Garcia. How can I help you today?
Olivia Rodriguez: Hi Liam, I'm having an issue with my recent spa appointment booking. I accidentally booked the wrong treatment time for tomorrow.
Liam Garcia: Okay, Olivia. Let me pull up your appointment. I see you're scheduled for the 'Deep Tissue Massage' at 2 PM tomorrow. What time were you hoping to book it for?
Olivia Rodriguez: I was hoping to book it for 4 PM instead. Is it possible to reschedule?",Olivia accidentally booked the wrong appointment time and contacted support. Liam successfully rescheduled her spa treatment for her preferred time.,0.5,rescheduling,resolved
87ab79d5-dc33-4fe1-885a-15f8e234f026,Customer Service Call - Booking Reschedule,2025-06-02T07:09:14.147Z,125,feelgoodspasdetroit,inbound,Olivia Anderson,Noah Garcia,"Olivia Anderson: Okay, Noah. Let me pull up your appointment details. One moment... Alright, I see your couples massage booked for next Saturday. I can definitely help you reschedule that. Checking availability for the following Saturday... Yes, we have an opening at the same time as your original appointment. Would you like me to move your booking to that time?
Noah Garcia: Yes, please! That would be perfect. Thank you so much for your help, Olivia!","The customer needed to reschedule their couples massage appointment due to a scheduling conflict, and the support agent successfully rescheduled it to the following Saturday at the same time, resolving the issue.",0.6,rescheduling,resolved
880cdefc-d023-4a33-8854-155a07367d47,Customer Service Call - Booking Issue,2025-06-02T07:21:50.823Z,347,feelgoodspasdetroit,inbound,Liam Williams,Ava Rodriguez,"Liam Williams: Thank you for calling Feel Good Spas support, this is Liam Williams. How can I help you today?
Ava Rodriguez: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Williams: Okay, I can certainly help with that. Could you please provide me with the name the booking was under and the date of the appointment?
Ava Rodriguez: It's under Ava Rodriguez, and the appointment was for this coming Saturday, October 26th.
Liam Williams: Okay, one moment please. I see the appointment for a 60-minute Swedish massage at our downtown location. What seems to be the issue?
Ava Rodriguez: I accidentally booked it for the downtown location, but I meant to book it at the uptown location. Is there any way to switch it?
Liam Williams: Let me check the availability at our uptown location for that date. Unfortunately, it looks like the only available time slot that day is at 9 am. Would that work for you?
Ava Rodriguez: 9 am is a little too early for me. Nevermind, I will just keep the downtown appointment then.
Liam Williams: Alright, Ms. Rodriguez. If anything changes, feel free to give us a call back. Is there anything else I can assist you with today?","The customer accidentally booked an appointment at the wrong location and the support agent was unable to switch it to the customer's preferred location due to scheduling limitations, resulting in the customer keeping the original appointment.",0.1,booking issue,resolved
8d269f85-af69-4b86-b4b5-b701d871b3fb,Customer Service Call - Booking Issue,2025-06-02T07:25:02.620Z,123,feelgoodspasdetroit,inbound,Olivia Garcia,Noah Rodriguez,"Olivia Garcia: Thank you for calling Feel Good Spas support, this is Olivia Garcia. How can I help you today?
Noah Rodriguez: Hi Olivia, I'm having an issue with my recent spa appointment booking.
Olivia Garcia: Okay, I can definitely help with that. Could you please provide me with the name and date under which the appointment was booked?
Noah Rodriguez: Yes, the appointment is under Noah Rodriguez for the 24th of October, but I accidentally booked it at the wrong location. I meant to book for the downtown location, not the one in the suburbs.
Olivia Garcia: No problem at all, Noah. I've checked and I've successfully moved your appointment on October 24th to our downtown location. You should receive a confirmation email shortly. Is there anything else I can assist you with today?
Noah Rodriguez: That's fantastic, thank you so much for your help, Olivia! I really appreciate it. That's all I needed.",The customer accidentally booked their spa appointment at the wrong location. The support agent successfully moved the appointment to the correct location and sent a confirmation email.,0.6,booking issue,resolved
8d6d1017-0d35-437a-b36b-dd520870b6c2,Customer Service Call - Booking Issue,2025-06-02T07:14:28.974Z,494,feelgoodspasdetroit,inbound,Amelia Rodriguez,Noah Williams,"Amelia Rodriguez: Thank you for calling Feel Good Spas support, this is Amelia. How can I help you today?
Noah Williams: Hi Amelia, I'm having an issue with my recent spa appointment booking. I booked a couples massage for this Saturday but I haven't received a confirmation email and I'm worried it didn't go through properly.
Amelia Rodriguez: Okay, Noah, let me look that up for you. Can you please provide me with the last name and phone number associated with the booking? ... Okay, I see it here under Williams. It looks like there was a typo in the email address entered. I've corrected it and resent the confirmation to noah.williams@emailio.com. You should receive it within the next few minutes. Is there anything else I can help you with?
Noah Williams: Oh, perfect! Thank you so much, Amelia. I really appreciate your help. That's all I needed.","The customer, Noah Williams, did not receive a booking confirmation due to a typo in his email. The support agent corrected the email address and resent the confirmation, resolving the issue.",0.6,booking issue,resolved
909ebf2c-0019-4fc4-8d30-d4fbfd884fea,Customer Service Call - Rescheduling Appointment,2025-06-02T07:17:28.055Z,449,feelgoodspasdetroit,inbound,Evelyn Garcia,Owen Thompson,"Evelyn Garcia: Thank you for calling Feel Good Spas support, this is Evelyn Garcia. How can I help you today?
Owen Thompson: Hi Evelyn, I'm having an issue with my recent spa appointment booking.
Evelyn Garcia: Okay, I can help with that. Can you please provide me with your name and the date of your appointment?
Owen Thompson: Sure, my name is Owen Thompson and my appointment was scheduled for tomorrow, October 27th, for a deep tissue massage.
Evelyn Garcia: Okay, Mr. Thompson. I see your appointment here. What seems to be the problem?
Owen Thompson: I need to reschedule it. Something urgent came up, and I can't make it tomorrow. I tried doing it online, but it says I can't reschedule within 24 hours of the appointment and I would be charged the full amount.
Evelyn Garcia: I understand. Unfortunately, our policy is very strict about rescheduling within 24 hours. It is stated in the booking confirmation email as well as on our website. I am unable to waive that policy. Rescheduling will incur the full charge for the missed appointment and a new appointment booked as usual.
Owen Thompson: That's ridiculous! I understand policies, but unforeseen things happen. I'm a regular customer! Can't you make an exception just this once?
Evelyn Garcia: I understand your frustration, Mr. Thompson, but unfortunately, I am unable to make any exceptions to the 24-hour policy. It's applied to all customers equally. The best I can suggest is to perhaps give the appointment to a friend or family member if you are able.
Owen Thompson: Well, that's incredibly unhelpful. I'm very disappointed in Feel Good Spas. I guess I'll just have to eat the cost of the appointment and find a spa that is more understanding. Thanks for nothing.",Customer Owen Thompson was unable to reschedule his appointment within the 24-hour window and was unwilling to pay for the missed appointment plus a new booking. He ended the call unsatisfied with the provided solution.,-0.6,rescheduling,unresolved
914033d5-cf9f-4e66-8874-ecb0ecb75157,Customer Service Call - Booking Issue,2025-06-02T07:13:36.161Z,58,feelgoodspasdetroit,inbound,Emma Miller,Liam Garcia,"Emma Miller: Thank you for calling Feel Good Spas support, this is Emma Miller. How can I help you today?
Liam Garcia: Hi Emma, I'm having an issue with my recent spa appointment booking.
Emma Miller: I'm sorry to hear that. Could you please provide me with your name and the date of the appointment you're referring to?
Liam Garcia: Sure, my name is Liam Garcia and the appointment was booked for this upcoming Saturday, June 10th, at 2 PM, for a deep tissue massage.
Emma Miller: Thank you, Liam. I see the appointment here. It looks like there was a system error that double-booked that time slot. I am so sorry for the inconvenience! I've moved your appointment to Saturday, June 10th, at 3 PM, with the same therapist. As an apology for the inconvenience, I've added a complimentary aromatherapy upgrade to your massage. Does that work for you?
Liam Garcia: That's fantastic, Emma! Thank you so much for resolving that so quickly and for the aromatherapy upgrade. I really appreciate it!
Emma Miller: You're very welcome, Liam! Is there anything else I can assist you with today?
Liam Garcia: No, that's all. Thanks again for your help!
Emma Miller: My pleasure! Have a wonderful day and we look forward to seeing you on Saturday!","The customer's appointment was double-booked due to a system error. The agent successfully rescheduled the appointment and offered a complimentary aromatherapy upgrade as compensation, resulting in a satisfied customer.",0.8,booking issue,resolved
916c3a36-06f4-492b-8ed5-192dab6d53c3,Customer Service Call - Booking Modification,2025-06-02T07:17:00.030Z,250,feelgoodspasdetroit,inbound,Emma Wilson,Liam Garcia,"Emma Wilson: Thank you for calling Feel Good Spas support, this is Emma. How can I help you today?
Liam Garcia: Hi Emma, I'm having an issue with my recent spa appointment booking.
Emma Wilson: Okay, I can certainly help with that. Can you please provide me with your name and the date you booked the appointment?
Liam Garcia: Sure, it's Liam Garcia. I booked it for a couples massage on October 27th, but I think I accidentally selected the 60-minute option instead of the 90-minute one.
Emma Wilson: Thanks, Liam. I've checked the booking and see the 60-minute massage. Unfortunately, the 90-minute couples massage is fully booked on the 27th. I can offer you a 90-minute couples massage on the 28th at the same time, or I can keep the 60-minute booking on the 27th. Alternatively, we could split the difference with a 75-minute massage on the 27th if you are ok with that option.
Liam Garcia: Hmm, okay. Let me think about it. Thank you, Emma. I appreciate you checking. I will call back with my decision","The customer contacted support to modify their spa appointment from a 60-minute to a 90-minute couples massage, but the agent was unable to accommodate the request for the original date, offering alternative dates or a compromise length of service. The customer will call back with a decision.",0.2,booking issue,unresolved
923a6d02-fd55-408b-80a9-09fa01cbf3a0,Customer Service Call - Booking Confirmation,2025-06-02T07:06:06.397Z,991,feelgoodspasdetroit,inbound,Liam Garcia,Olivia Hernandez,"Liam Garcia: Thank you for calling Feel Good Spas support, this is Liam Garcia. How can I help you today?
Olivia Hernandez: Hi Liam, I'm having an issue with my recent spa appointment booking. I booked a couples massage for this Saturday at 2 PM, but I haven't received a confirmation email.
Liam Garcia: Okay, Olivia, let me pull up your booking information. Can I get your last name and phone number associated with the booking?
Olivia Hernandez: Hernandez, and the number is +1-555-8472
Liam Garcia: Thank you. Okay, I see the booking here for Olivia Hernandez, couples massage this Saturday at 2 PM. It looks like there was a slight typo in the email address you provided during booking. I've corrected it and resent the confirmation email. You should receive it within the next few minutes. My apologies for the error.
Olivia Hernandez: Oh, perfect! Thank you so much, Liam! That's a relief. Have a great day!","The customer, Olivia Hernandez, did not receive her booking confirmation email due to a typo in her email address. The support agent, Liam Garcia, corrected the email address and resent the confirmation, resolving the issue.",0.6,booking issue,resolved
93c40ea8-a199-477a-bb7c-12d4fb1a3cb2,Customer Service Call - Appointment Cancellation,2025-06-02T07:13:36.161Z,454,feelgoodspasdetroit,inbound,Oliver Garcia,Isabella Rodriguez,"Oliver Garcia: Thank you for calling Feel Good Spas support, this is Oliver Garcia. How can I help you today?
Isabella Rodriguez: Hi Oliver, I'm having an issue with my recent spa appointment booking.
Oliver Garcia: Okay, I can help with that. Can I get your name and appointment date, please?
Isabella Rodriguez: It's Isabella Rodriguez, and it was supposed to be this Saturday, October 26th, for a couples massage. I booked it three weeks ago and I just received an email saying it's been cancelled.
Oliver Garcia: Okay Ms. Rodriguez, let me check. Ah, I see here it was cancelled due to a scheduling conflict with one of our massage therapists. Unfortunately, we don't have any other couples massages available that day or even the following weekend.
Isabella Rodriguez: That's completely unacceptable! This was a special anniversary gift for my husband, and now you're telling me you cancelled it with barely any notice and can't even reschedule?! This is incredibly disappointing.
Oliver Garcia: I understand your frustration, Ms. Rodriguez, and I sincerely apologize. However, there's truly nothing I can do. All of our massage therapists are fully booked for the foreseeable future. I can offer you a full refund, of course.","The customer's spa appointment was cancelled due to a scheduling conflict, and Feel Good Spas was unable to reschedule her. The customer was left dissatisfied despite being offered a full refund.",-0.6,cancellation,unresolved
96738a9c-f66d-42bd-a253-a98661e75d4c,Customer Service Call - Booking Error,2025-06-02T07:21:20.360Z,494,feelgoodspasdetroit,inbound,Liam Garcia,Ava Rodriguez,"Liam Garcia: Thank you for calling Feel Good Spas support, this is Liam Garcia. How can I help you today?
Ava Rodriguez: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Garcia: Okay, I can help with that. Could you please provide me with your name and the date of your scheduled appointment?
Ava Rodriguez: Sure, my name is Ava Rodriguez, and the appointment is scheduled for October 27th.
Liam Garcia: Thank you, Ms. Rodriguez. I see the appointment here. What seems to be the issue?
Ava Rodriguez: I booked a 90-minute deep tissue massage, but the confirmation email shows a 60-minute Swedish massage.
Liam Garcia: I apologize for the error. Let me check the availability for a 90-minute deep tissue massage on that day. Unfortunately, it seems we don't have any openings for a 90-minute deep tissue on October 27th. Would you be open to rescheduling or perhaps receiving a discount on the 60-minute Swedish massage?
Ava Rodriguez: I really wanted the deep tissue, but I can't reschedule. I guess a discount on the Swedish massage would be acceptable. How much of a discount are we talking?
Liam Garcia: I can offer you 20% off the Swedish massage, Ms. Rodriguez. I'll also make a note on your account regarding the booking error for future reference. Would you like me to proceed with applying the discount?",The customer's booking was incorrect. A discount was offered as partial resolution due to scheduling conflicts.,0.2,booking issue,resolved
a22e9fed-900b-4db4-88d8-ae2827ffbf18,Customer Service Call - Cancelled Appointment,2025-06-02T07:12:22.592Z,805,feelgoodspasdetroit,inbound,Amelia Wilson,Ethan Rodriguez,"Amelia Wilson: Thank you for calling Feel Good Spas support, this is Amelia. How can I help you today?
Ethan Rodriguez: Hi Amelia, I'm having an issue with my recent spa appointment booking. I booked a couples massage for tomorrow afternoon, and I just received an email saying it's been cancelled.
Amelia Wilson: I'm sorry to hear that, Ethan. Let me pull up your booking. Okay, I see it here. It appears the massage therapist scheduled for your appointment has called in sick. Unfortunately, we don't have any other therapists available to cover that slot.
Ethan Rodriguez: What? That's unacceptable! This was for my anniversary, and we've been looking forward to it for weeks. I booked this a month ago! Surely you can find someone. Can't you call someone in or something? A refund is NOT going to fix my anniversary!
Amelia Wilson: I understand your frustration, Ethan, but unfortunately, all of our therapists are fully booked, and we cannot force anyone to come in on their day off. I can offer you a full refund, and a 10% discount on your next booking. I apologize for the inconvenience, but that's the best I can do at this time.","Ethan Rodriguez's couples massage appointment was cancelled due to therapist illness, and he is unsatisfied with the offered refund and discount as it ruins his anniversary plans.",-0.6,cancellation,unresolved
a2a5eacf-3254-48ae-bdec-3480f795c092,Customer Service Call - Cancelled Spa Appointment,2025-06-02T07:06:51.400Z,199,feelgoodspasdetroit,inbound,Emma Garcia,Liam Rodriguez,"Emma Garcia: Thank you for calling Feel Good Spas support, this is Emma Garcia. How can I help you today?
Liam Rodriguez: Hi Emma, I'm having an issue with my recent spa appointment booking. I booked a couples massage for this Saturday at 2 PM, confirmation number is AB12345, but I just received an email saying it's been cancelled.
Emma Garcia: Okay, Liam, let me pull up your booking. Ah, yes, I see it here. It looks like that time slot became unavailable due to unforeseen staff scheduling issues. I apologize for the inconvenience.
Liam Rodriguez: Inconvenience? This is for my anniversary! We planned this weeks ago. I need that appointment. Can you please find a way to make it work? Another time on Saturday, or even Sunday would be acceptable.
Emma Garcia: I understand your frustration, Liam. I've checked the system, and unfortunately, we are completely booked for couples massages for the entire weekend. There are no other therapists available. The best I can offer is a 20% discount on your next booking, and to try and book it well in advance. I am sorry, I can't accommodate your initial booking at this time.","Liam Rodriguez's couples massage appointment was unexpectedly cancelled due to staff scheduling issues, and the support agent was unable to find a suitable alternative for the customer, leaving him dissatisfied.",-0.6,cancellation,unresolved
a5bea274-57f9-4687-9564-f98dde1a6a56,Customer Service Call - Appointment Rescheduling,2025-06-02T07:21:20.360Z,672,feelgoodspasdetroit,inbound,Olivia Miller,Ethan Garcia,"Olivia Miller: Thank you for calling Feel Good Spas support, this is Olivia Miller. How can I help you today?
Ethan Garcia: Hi Olivia, I'm having an issue with my recent spa appointment booking.
Olivia Miller: I'm sorry to hear that, Ethan. Could you please provide me with your booking confirmation number or the date and time you scheduled the appointment for?
Ethan Garcia: Yes, it's confirmation number FG4592 for a deep tissue massage scheduled for next Tuesday at 2 PM. I actually need to reschedule it. Something came up unexpectedly.
Olivia Miller: Okay, Ethan. I've located your appointment. No problem at all, let's see what other times are available next week. Would you prefer the same type of massage? I see some openings on Wednesday at 10 AM or Thursday at 3 PM.
Ethan Garcia: Thursday at 3 PM works perfectly! Thank you so much for your help, Olivia!","The customer needed to reschedule their massage appointment. The support agent successfully rescheduled the appointment to a more convenient time for the customer, resulting in a positive outcome.",0.6,rescheduling,resolved
a6191ea3-77dd-4402-b99a-cba74954c36a,Feel Good Spas Support - Appointment Reschedule Request,2025-06-08T18:00:34.377Z,597,feelgoodspasdetroit,inbound,,Michael Thompson,"Sarah Miller: Thank you for calling Feel Good Spas, this is Sarah, how can I help you today?
Michael Thompson: Hi Sarah, my name is Michael Thompson and I have an appointment scheduled for tomorrow at 2 PM for a deep tissue massage, but something came up and I need to reschedule.
Sarah Miller: Okay Michael, I can help with that. Let me pull up your appointment. Just one moment please.
Michael Thompson: Thank you, I appreciate it. I'm flexible with dates, any weekday next week would work, preferably in the afternoon if possible.
Sarah Miller: Alright Michael, it looks like we have an opening next Wednesday at 3 PM with Jessica. Would that work for you?",Michael Thompson called to reschedule his deep tissue massage appointment scheduled for the next day. Sarah Miller offered an alternative appointment time for the following Wednesday at 3 PM with Jessica. The call ended with a pending response from Michael about accepting the new appointment.,0.4,rescheduling,unresolved
a65af79c-778c-49fc-a9b8-43bc9e0f9010,Customer Service Call - Booking Issue,2025-06-02T07:12:36.359Z,981,feelgoodspasdetroit,inbound,Ethan Miller,Olivia Rodriguez,"Ethan Miller: Thank you for calling Feel Good Spas support, this is Ethan Miller. How can I help you today?
Olivia Rodriguez: Hi Ethan, I'm having an issue with my recent spa appointment booking.
Ethan Miller: Okay, I can help with that. Could you please provide me with your name and the date of the appointment you booked?
Olivia Rodriguez: Sure, my name is Olivia Rodriguez, and the appointment was for the 15th of next month. I booked a couples massage, but I don't see it reflected in my online account.
Ethan Miller: Thank you, Olivia. Let me check our system... I see the appointment listed, but it appears there was an error syncing it to your online account. I'll manually correct it now. It should appear within the next 24 hours.
Olivia Rodriguez: Okay, great! Will I receive a confirmation email once it's synced?
Ethan Miller: Yes, you will receive a confirmation email with the updated information. However, it may still take up to 24 hours. If you don't see it by then, please call us back. Is there anything else I can assist you with today?
Olivia Rodriguez: No, I think that's all. Thank you so much for your help, Ethan!","The customer's spa appointment was not correctly synced to their online account. The agent manually corrected the issue and informed the customer it should be reflected within 24 hours, resolving the immediate problem but requiring the customer to monitor their account.",0.4,booking issue,resolved
ab1aaf0a-4893-4d8c-9a11-d9843660463f,Customer Service Call - Cancelled Appointment,2025-06-02T07:13:48.221Z,439,feelgoodspasdetroit,inbound,Olivia Rodriguez,Liam Thompson,"Olivia Rodriguez: Thank you for calling Feel Good Spas support, this is Olivia Rodriguez. How can I help you today?
Liam Thompson: Hi Olivia, I'm having an issue with my recent spa appointment booking.
Olivia Rodriguez: I understand. Could you please provide me with your booking reference number or the name and phone number associated with the appointment?
Liam Thompson: It's Liam Thompson, appointment for a couples massage last Saturday at the downtown location. It was cancelled and I never received any notification or refund. We showed up and the spa was closed!
Olivia Rodriguez: I am very sorry for the inconvenience, Mr. Thompson. I can see that your appointment was indeed cancelled due to unforeseen maintenance issues at that location. Unfortunately, the cancellation was made with very short notice, and it looks like a system error prevented the automated notification from being sent. Regarding a refund, our policy in these situations is to offer a credit for a future service, as the cancellation was due to circumstances outside of our control. I am unable to offer a full refund. Would you like me to help you rebook?","Liam Thompson's couples massage was cancelled with short notice due to maintenance issues, and he received no notification. He is unsatisfied because the support agent can only offer a credit and is unable to provide a full refund.",-0.4,cancellation,unresolved
acd78487-68f2-471c-84bd-82b63c474c20,Customer Service Call - Spa Booking Issue,2025-06-02T07:17:28.055Z,723,feelgoodspasdetroit,inbound,Ava Rodriguez,Liam Wilson,"Ava Rodriguez: Thank you for calling Feel Good Spas support, this is Ava Rodriguez. How can I help you today?
Liam Wilson: Hi Ava, I'm having an issue with my recent spa appointment booking. I booked a couples massage for this Saturday, but I haven't received a confirmation email, and when I check online with my confirmation number, it says the booking doesn't exist.
Ava Rodriguez: Okay, Liam, let me look into that for you. Could you please provide me with the confirmation number and the name the booking was under?
Liam Wilson: Sure, the confirmation number is FG78291 and it was booked under Liam Wilson.
Ava Rodriguez: Thanks. After looking into this, it seems that booking was accidentally deleted during a system update. Unfortunately, we are fully booked this Saturday and I can't rebook it. The best I can offer is a 10% discount on a future booking. Is that acceptable?","The customer's spa booking was deleted due to a system error and the agent was unable to rebook the appointment. The customer was offered a discount on a future booking, but remained unsatisfied with the resolution.",-0.4,booking issue,unresolved
addab108-2645-42d2-b71a-da797ecc98ab,Customer Service Call - Booking Issue,2025-06-02T07:26:28.968Z,547,feelgoodspasdetroit,inbound,Ethan Williams,Olivia Rodriguez,"Ethan Williams: Thank you for calling Feel Good Spas support, this is Ethan Williams. How can I help you today?
Olivia Rodriguez: Hi Ethan, I'm having an issue with my recent spa appointment booking.
Ethan Williams: Okay, I can certainly help with that. Can you please provide me with your name and the date of the appointment?
Olivia Rodriguez: Sure, it's Olivia Rodriguez and the appointment was booked for October 27th.
Ethan Williams: Thank you, Ms. Rodriguez. I see the appointment here. What seems to be the problem?
Olivia Rodriguez: I booked a 90-minute deep tissue massage, but the confirmation email shows it as a 60-minute Swedish massage.
Ethan Williams: I understand. Let me check the availability to switch you back to the 90-minute deep tissue massage on October 27th. Unfortunately, it appears that time slot is no longer available. We do have the 90-minute deep tissue available the next day, October 28th at the same time. Or I can switch you to the 60-minute Swedish and offer a discount for the inconvenience. Which would you prefer?
Olivia Rodriguez: Okay, I'll just stick with the 60-minute Swedish massage and take the discount. Thank you for checking!",The customer had a discrepancy in their booking confirmation. The issue was partially resolved by the customer accepting a discount on the incorrect service due to limited availability for their originally requested service.,0.2,booking issue,resolved
ae34340c-fac2-440c-83d6-0e820dea1757,Customer Service Call - Appointment Booking Issue,2025-06-02T07:06:51.400Z,238,feelgoodspasdetroit,inbound,Ava Rodriguez,Liam Wilson,"Ava Rodriguez: Thank you for calling Feel Good Spas support, this is Ava Rodriguez. How can I help you today?
Liam Wilson: Hi Ava, I'm having an issue with my recent spa appointment booking.
Ava Rodriguez: Okay, I can certainly help with that. Could you please provide me with the name the booking was made under and the date and time of the appointment?
Liam Wilson: Sure, the booking is under Liam Wilson. It was for a 60-minute massage on October 27th at 2:00 PM. I received a confirmation email, but now I can't find it and I want to confirm the time and location.
Ava Rodriguez: Alright Mr. Wilson, I see your appointment for October 27th at 2:00 PM at our downtown location. However, it seems the system has not yet registered the pre-payment for this appointment. We can ensure that payment is properly reflected upon arrival, but you will need to bring an alternate form of payment just in case.
Liam Wilson: Okay, that's a little inconvenient, but I understand. Thanks for confirming the date and time and letting me know about the potential payment issue. I'll bring another card. ",The customer contacted support to confirm his spa appointment. The agent confirmed the appointment but noted a potential payment processing error which customer agreed to address upon arrival.,0.2,booking issue,resolved
